county,fips,date,cases,deaths,prob_deaths,new_cases,new_deaths,new_prob_deaths,population,cases_per_100k,deaths_per_100k,prob_deaths_per_100k
calvert,24009,2020-09-07,826,27,1,6,0,0,91082,906.8751235150743,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-07,570,3,0,5,0,0,32875,1733.8403041825095,9.125475285171103,0
carroll,24013,2020-09-07,1788,120,3,8,0,0,167522,1067.3225009252517,71.63238261243299,1.790809565310825
cecil,24015,2020-09-07,853,30,1,5,0,0,102517,832.0571222333857,29.263439234468432,0.975447974482281
charles,24017,2020-09-07,2485,93,2,21,0,0,157671,1576.0666197334956,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-07,500,8,0,2,0,0,32261,1549.858962834382,24.79774340535011,0
frederick,24021,2020-09-07,3622,120,7,19,0,0,248472,1457.7095205898452,48.29518014102192,2.817218841559612
garrett,24023,2020-09-07,64,0,0,0,0,0,29376,217.86492374727672,0,0
harford,24025,2020-09-07,2665,68,4,31,0,0,251025,1061.6472462902102,27.088935365003483,1.5934667861766756
howard,24027,2020-09-07,4605,112,6,32,0,0,315327,1460.3887393087177,35.51868377906111,1.9027866310211303
kent,24029,2020-09-07,277,22,2,4,0,0,19593,1413.7702240596132,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-07,20718,786,39,140,2,0,1040133,1991.8606562814564,75.56725918704626,3.7495204940137463
prince_georges,24033,2020-09-07,27027,780,23,110,1,0,906202,2982.447622053361,86.07352444598445,2.538065464432875
queen_annes,24035,2020-09-07,587,25,1,8,0,0,49355,1189.3425184885016,50.65342923715935,2.026137169486374
somerset,24039,2020-09-07,206,4,0,1,0,0,25737,800.4040875004857,15.541826941757003,0
st_marys,24037,2020-09-07,1162,56,0,12,0,0,111531,1041.8628004769973,50.21025544467457,0
talbot,24041,2020-09-07,497,4,0,5,0,0,37211,1335.626562038107,10.749509553626615,0
washington,24043,2020-09-07,1392,35,0,6,0,0,149811,929.1707551514908,23.36277042406766,0
wicomico,24045,2020-09-07,1661,48,0,21,0,0,102172,1625.6900129193907,46.97960302235446,0
worcester,24047,2020-09-07,887,25,1,9,0,0,51564,1720.1923822822123,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-08,407,22,0,0,0,0,71977,565.4584103255206,30.56531947705517,0
anne_arundel,24003,2020-09-08,8857,229,11,37,1,0,567696,1560.1660043403513,40.33849102336462,1.9376567740480821
baltimore,24005,2020-09-08,16347,585,23,45,0,0,827625,1975.1699139102855,70.68418667874944,2.7790363993354474
baltimore_city,24510,2020-09-08,14994,450,20,32,0,0,614700,2439.238653001464,73.20644216691069,3.2536196518626976
calvert,24009,2020-09-08,830,27,1,4,0,0,91082,911.2667706023144,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-08,572,3,0,2,0,0,32875,1739.9239543726235,9.125475285171103,0
carroll,24013,2020-09-08,1796,120,3,8,0,0,167522,1072.0979930994138,71.63238261243299,1.790809565310825
cecil,24015,2020-09-08,858,30,1,5,0,0,102517,836.934362105797,29.263439234468432,0.975447974482281
charles,24017,2020-09-08,2494,93,2,9,0,0,157671,1581.7747080947033,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-08,502,8,0,2,0,0,32261,1556.0583986857196,24.79774340535011,0
frederick,24021,2020-09-08,3638,120,7,16,0,0,248472,1464.1488779419815,48.29518014102192,2.817218841559612
garrett,24023,2020-09-08,64,0,0,0,0,0,29376,217.86492374727672,0,0
harford,24025,2020-09-08,2676,68,4,11,0,0,251025,1066.029279952196,27.088935365003483,1.5934667861766756
howard,24027,2020-09-08,4627,112,6,22,0,0,315327,1467.3656236224617,35.51868377906111,1.9027866310211303
kent,24029,2020-09-08,277,22,2,0,0,0,19593,1413.7702240596132,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-08,20766,789,39,48,3,0,1040133,1996.475450735627,75.85568384043195,3.7495204940137463
prince_georges,24033,2020-09-08,27102,780,23,75,0,0,906202,2990.7239224808595,86.07352444598445,2.538065464432875
queen_annes,24035,2020-09-08,589,25,1,2,0,0,49355,1193.3947928274745,50.65342923715935,2.026137169486374
somerset,24039,2020-09-08,207,4,0,1,0,0,25737,804.289544235925,15.541826941757003,0
st_marys,24037,2020-09-08,1164,56,0,2,0,0,111531,1043.6560238857357,50.21025544467457,0
talbot,24041,2020-09-08,497,4,0,0,0,0,37211,1335.626562038107,10.749509553626615,0
washington,24043,2020-09-08,1411,35,0,19,0,0,149811,941.8534019531277,23.36277042406766,0
wicomico,24045,2020-09-08,1667,48,0,6,0,0,102172,1631.5624632971853,46.97960302235446,0
worcester,24047,2020-09-08,897,25,1,10,0,0,51564,1739.585757505236,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-09,408,22,0,1,0,0,71977,566.8477430290231,30.56531947705517,0
anne_arundel,24003,2020-09-09,8892,229,11,35,0,0,567696,1566.3312758941404,40.33849102336462,1.9376567740480821
baltimore,24005,2020-09-09,16382,585,23,35,0,0,827625,1979.3988823440568,70.68418667874944,2.7790363993354474
baltimore_city,24510,2020-09-09,15037,451,20,43,1,0,614700,2446.233935252969,73.36912314950382,3.2536196518626976
calvert,24009,2020-09-09,838,27,1,8,0,0,91082,920.0500647767946,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-09,572,3,0,0,0,0,32875,1739.9239543726235,9.125475285171103,0
carroll,24013,2020-09-09,1807,120,3,11,0,0,167522,1078.664294838887,71.63238261243299,1.790809565310825
cecil,24015,2020-09-09,862,30,1,4,0,0,102517,840.8361540037263,29.263439234468432,0.975447974482281
charles,24017,2020-09-09,2503,93,2,9,0,0,157671,1587.4827964559115,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-09,502,8,0,0,0,0,32261,1556.0583986857196,24.79774340535011,0
frederick,24021,2020-09-09,3642,120,7,4,0,0,248472,1465.7587172800154,48.29518014102192,2.817218841559612
garrett,24023,2020-09-09,65,0,0,1,0,0,29376,221.26906318082786,0,0
harford,24025,2020-09-09,2686,68,4,10,0,0,251025,1070.0129469176377,27.088935365003483,1.5934667861766756
howard,24027,2020-09-09,4652,112,6,25,0,0,315327,1475.2939012517163,35.51868377906111,1.9027866310211303
kent,24029,2020-09-09,277,22,2,0,0,0,19593,1413.7702240596132,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-09,20838,790,39,72,1,0,1040133,2003.3976424168834,75.9518253915605,3.7495204940137463
prince_georges,24033,2020-09-09,27163,781,23,61,1,0,906202,2997.4553134952253,86.1838751183511,2.538065464432875
queen_annes,24035,2020-09-09,591,25,1,2,0,0,49355,1197.4470671664471,50.65342923715935,2.026137169486374
somerset,24039,2020-09-09,209,4,0,2,0,0,25737,812.0604577068034,15.541826941757003,0
st_marys,24037,2020-09-09,1164,56,0,0,0,0,111531,1043.6560238857357,50.21025544467457,0
talbot,24041,2020-09-09,497,4,0,0,0,0,37211,1335.626562038107,10.749509553626615,0
washington,24043,2020-09-09,1416,35,0,5,0,0,149811,945.1909405851374,23.36277042406766,0
wicomico,24045,2020-09-09,1673,48,0,6,0,0,102172,1637.4349136749795,46.97960302235446,0
worcester,24047,2020-09-09,899,25,1,2,0,0,51564,1743.464432549841,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-10,409,22,0,1,0,0,71977,568.2370757325257,30.56531947705517,0
anne_arundel,24003,2020-09-10,8945,230,11,53,1,0,567696,1575.6672585327358,40.514641639187175,1.9376567740480821
baltimore,24005,2020-09-10,16441,586,23,59,1,0,827625,1986.5277148467,70.80501434828575,2.7790363993354474
baltimore_city,24510,2020-09-10,15092,451,20,55,0,0,614700,2455.181389295591,73.36912314950382,3.2536196518626976
calvert,24009,2020-09-10,843,27,1,5,0,0,91082,925.5396236358446,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-10,582,3,0,10,0,0,32875,1770.3422053231939,9.125475285171103,0
carroll,24013,2020-09-10,1815,120,3,8,0,0,167522,1083.439787013049,71.63238261243299,1.790809565310825
cecil,24015,2020-09-10,878,30,1,16,0,0,102517,856.4433215954427,29.263439234468432,0.975447974482281
charles,24017,2020-09-10,2517,93,2,14,0,0,157671,1596.3620450177903,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-10,505,8,0,3,0,0,32261,1565.3575524627258,24.79774340535011,0
frederick,24021,2020-09-10,3664,120,7,22,0,0,248472,1474.6128336392028,48.29518014102192,2.817218841559612
garrett,24023,2020-09-10,65,1,0,0,1,0,29376,221.26906318082786,3.4041394335511987,0
harford,24025,2020-09-10,2725,69,4,39,1,0,251025,1085.5492480828602,27.487302061547652,1.5934667861766756
howard,24027,2020-09-10,4683,113,6,31,1,0,315327,1485.1249655119923,35.83581488423129,1.9027866310211303
kent,24029,2020-09-10,277,22,2,0,0,0,19593,1413.7702240596132,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-10,20893,792,40,55,2,1,1040133,2008.685427728954,76.14410849381761,3.845662045142304
prince_georges,24033,2020-09-10,27245,783,23,82,2,0,906202,3006.50406862929,86.4045764630844,2.538065464432875
queen_annes,24035,2020-09-10,595,25,1,4,0,0,49355,1205.5516158443927,50.65342923715935,2.026137169486374
somerset,24039,2020-09-10,210,4,0,1,0,0,25737,815.9459144422426,15.541826941757003,0
st_marys,24037,2020-09-10,1165,57,0,1,1,0,111531,1044.552635590105,51.106867149043765,0
talbot,24041,2020-09-10,500,4,0,3,0,0,37211,1343.688694203327,10.749509553626615,0
washington,24043,2020-09-10,1440,35,0,24,0,0,149811,961.2111260187836,23.36277042406766,0
wicomico,24045,2020-09-10,1683,48,0,10,0,0,102172,1647.2223309713033,46.97960302235446,0
worcester,24047,2020-09-10,906,25,1,7,0,0,51564,1757.0397952059575,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-11,411,22,0,2,0,0,71977,571.0157411395307,30.56531947705517,0
anne_arundel,24003,2020-09-11,8986,230,11,41,0,0,567696,1582.8894337814606,40.514641639187175,1.9376567740480821
baltimore,24005,2020-09-11,16520,586,23,79,0,0,827625,1996.0731007400693,70.80501434828575,2.7790363993354474
baltimore_city,24510,2020-09-11,15162,454,18,70,3,0,614700,2466.569058077111,73.85716609728323,2.9282576866764276
calvert,24009,2020-09-11,847,27,1,4,0,0,91082,929.9312707230847,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-11,584,3,0,2,0,0,32875,1776.425855513308,9.125475285171103,0
carroll,24013,2020-09-11,1820,120,3,5,0,0,167522,1086.4244696219005,71.63238261243299,1.790809565310825
cecil,24015,2020-09-11,886,30,1,8,0,0,102517,864.246905391301,29.263439234468432,0.975447974482281
charles,24017,2020-09-11,2536,93,2,19,0,0,157671,1608.41245378034,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-11,509,9,0,4,1,0,32261,1577.756424165401,27.89746133101888,0
frederick,24021,2020-09-11,3684,120,7,20,0,0,248472,1482.662030329373,48.29518014102192,2.817218841559612
garrett,24023,2020-09-11,66,1,0,1,0,0,29376,224.67320261437908,3.4041394335511987,0
harford,24025,2020-09-11,2750,70,4,25,1,0,251025,1095.5084154964645,27.88566875809182,1.5934667861766756
howard,24027,2020-09-11,4704,113,6,21,0,0,315327,1491.7847187205662,35.83581488423129,1.9027866310211303
kent,24029,2020-09-11,279,22,2,2,0,0,19593,1423.977951309141,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-11,20993,793,40,100,1,0,1040133,2018.2995828418098,76.24025004494618,3.845662045142304
prince_georges,24033,2020-09-11,27439,784,23,194,1,0,906202,3027.9120990684196,86.51492713545103,2.538065464432875
queen_annes,24035,2020-09-11,599,25,1,4,0,0,49355,1213.6561645223383,50.65342923715935,2.026137169486374
somerset,24039,2020-09-11,211,4,0,1,0,0,25737,819.8313711776818,15.541826941757003,0
st_marys,24037,2020-09-11,1170,57,0,5,0,0,111531,1049.035694111951,51.106867149043765,0
talbot,24041,2020-09-11,501,4,0,1,0,0,37211,1346.3760715917335,10.749509553626615,0
washington,24043,2020-09-11,1453,35,0,13,0,0,149811,969.8887264620088,23.36277042406766,0
wicomico,24045,2020-09-11,1697,48,0,14,0,0,102172,1660.9247151861566,46.97960302235446,0
worcester,24047,2020-09-11,917,25,1,11,0,0,51564,1778.3725079512838,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-12,415,22,0,4,0,0,71977,576.5730719535408,30.56531947705517,0
anne_arundel,24003,2020-09-12,9065,229,11,79,0,0,567696,1596.8053324314421,40.33849102336462,1.9376567740480821
baltimore,24005,2020-09-12,16648,587,23,128,1,0,827625,2011.539042440719,70.92584201782208,2.7790363993354474
baltimore_city,24510,2020-09-12,15183,454,18,21,0,0,614700,2469.9853587115667,73.85716609728323,2.9282576866764276
calvert,24009,2020-09-12,854,27,1,7,0,0,91082,937.6166531257549,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-12,606,3,0,22,0,0,32875,1843.3460076045626,9.125475285171103,0
carroll,24013,2020-09-12,1842,120,3,22,0,0,167522,1099.5570731008465,71.63238261243299,1.790809565310825
cecil,24015,2020-09-12,904,30,1,18,0,0,102517,881.804968931982,29.263439234468432,0.975447974482281
charles,24017,2020-09-12,2554,93,2,18,0,0,157671,1619.828630502756,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-12,514,9,0,5,0,0,32261,1593.2550137937446,27.89746133101888,0
frederick,24021,2020-09-12,3717,121,7,33,1,0,248472,1495.9432048681542,48.69763997553044,2.817218841559612
garrett,24023,2020-09-12,67,1,0,1,0,0,29376,228.07734204793027,3.4041394335511987,0
harford,24025,2020-09-12,2781,71,4,31,1,0,251025,1107.8577830893337,28.28403545463599,1.5934667861766756
howard,24027,2020-09-12,4743,113,6,39,0,0,315327,1504.1528318222036,35.83581488423129,1.9027866310211303
kent,24029,2020-09-12,288,22,2,9,0,0,19593,1469.9127239320164,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-12,21089,794,40,96,1,0,1040133,2027.5291717501511,76.33639159607473,3.845662045142304
prince_georges,24033,2020-09-12,27589,787,23,150,3,0,906202,3044.4646999234164,86.84597915255098,2.538065464432875
queen_annes,24035,2020-09-12,606,25,1,7,0,0,49355,1227.839124708743,50.65342923715935,2.026137169486374
somerset,24039,2020-09-12,216,4,0,5,0,0,25737,839.2586548548782,15.541826941757003,0
st_marys,24037,2020-09-12,1186,57,0,16,0,0,111531,1063.381481381858,51.106867149043765,0
talbot,24041,2020-09-12,508,5,0,7,1,0,37211,1365.1877133105802,13.43688694203327,0
washington,24043,2020-09-12,1474,35,0,21,0,0,149811,983.9063887164493,23.36277042406766,0
wicomico,24045,2020-09-12,1754,48,0,57,0,0,102172,1716.7129937752024,46.97960302235446,0
worcester,24047,2020-09-12,930,25,1,13,0,0,51564,1803.5838957412147,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-13,421,22,0,6,0,0,71977,584.9090681745558,30.56531947705517,0
anne_arundel,24003,2020-09-13,9119,229,11,54,0,0,567696,1606.3174656858603,40.33849102336462,1.9376567740480821
baltimore,24005,2020-09-13,16724,588,23,76,1,0,827625,2020.7219453254797,71.04666968735842,2.7790363993354474
baltimore_city,24510,2020-09-13,15254,455,18,71,1,0,614700,2481.5357084756793,74.01984707987637,2.9282576866764276
calvert,24009,2020-09-13,862,27,1,8,0,0,91082,946.399947300235,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-13,609,3,0,3,0,0,32875,1852.4714828897338,9.125475285171103,0
carroll,24013,2020-09-13,1852,120,3,10,0,0,167522,1105.5264383185493,71.63238261243299,1.790809565310825
cecil,24015,2020-09-13,911,30,1,7,0,0,102517,888.633104753358,29.263439234468432,0.975447974482281
charles,24017,2020-09-13,2570,93,2,16,0,0,157671,1629.976343144903,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-13,527,9,0,13,0,0,32261,1633.5513468274387,27.89746133101888,0
frederick,24021,2020-09-13,3742,121,7,25,0,0,248472,1506.0047007308672,48.69763997553044,2.817218841559612
garrett,24023,2020-09-13,68,1,0,1,0,0,29376,231.48148148148147,3.4041394335511987,0
harford,24025,2020-09-13,2811,71,4,30,0,0,251025,1119.8087839856587,28.28403545463599,1.5934667861766756
howard,24027,2020-09-13,4768,113,6,25,0,0,315327,1512.0811094514584,35.83581488423129,1.9027866310211303
kent,24029,2020-09-13,290,22,2,2,0,0,19593,1480.1204511815445,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-13,21167,794,40,78,0,0,1040133,2035.0282127381786,76.33639159607473,3.845662045142304
prince_georges,24033,2020-09-13,27683,790,23,94,3,0,906202,3054.8376631258816,87.17703116965092,2.538065464432875
queen_annes,24035,2020-09-13,607,25,1,1,0,0,49355,1229.8652618782291,50.65342923715935,2.026137169486374
somerset,24039,2020-09-13,219,4,0,3,0,0,25737,850.915025061196,15.541826941757003,0
st_marys,24037,2020-09-13,1193,57,0,7,0,0,111531,1069.6577633124423,51.106867149043765,0
talbot,24041,2020-09-13,510,5,0,2,0,0,37211,1370.5624680873934,13.43688694203327,0
washington,24043,2020-09-13,1493,35,0,19,0,0,149811,996.5890355180862,23.36277042406766,0
wicomico,24045,2020-09-13,1770,48,0,16,0,0,102172,1732.3728614493207,46.97960302235446,0
worcester,24047,2020-09-13,940,25,1,10,0,0,51564,1822.9772709642384,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-14,424,22,0,3,0,0,71977,589.0770662850633,30.56531947705517,0
anne_arundel,24003,2020-09-14,9191,229,11,72,0,0,567696,1619.0003100250838,40.33849102336462,1.9376567740480821
baltimore,24005,2020-09-14,16797,589,23,73,1,0,827625,2029.5423652016311,71.16749735689473,2.7790363993354474
baltimore_city,24510,2020-09-14,15299,455,18,45,0,0,614700,2488.8563526923704,74.01984707987637,2.9282576866764276
calvert,24009,2020-09-14,874,27,1,12,0,0,91082,959.5748885619552,29.64361783887047,1.0979117718100173
caroline,24011,2020-09-14,609,3,0,0,0,0,32875,1852.4714828897338,9.125475285171103,0
carroll,24013,2020-09-14,1863,120,3,11,0,0,167522,1112.0927400580222,71.63238261243299,1.790809565310825
cecil,24015,2020-09-14,918,30,1,7,0,0,102517,895.4612405747339,29.263439234468432,0.975447974482281
charles,24017,2020-09-14,2591,93,2,21,0,0,157671,1643.2952159877213,58.983579732480926,1.268464080268407
dorchester,24019,2020-09-14,530,9,0,3,0,0,32261,1642.850500604445,27.89746133101888,0
frederick,24021,2020-09-14,3756,121,7,14,0,0,248472,1511.6391384139863,48.69763997553044,2.817218841559612
garrett,24023,2020-09-14,68,1,0,0,0,0,29376,231.48148148148147,3.4041394335511987,0
harford,24025,2020-09-14,2834,71,4,23,0,0,251025,1128.9712180061747,28.28403545463599,1.5934667861766756
howard,24027,2020-09-14,4787,113,6,19,0,0,315327,1518.1066004496918,35.83581488423129,1.9027866310211303
kent,24029,2020-09-14,291,22,2,1,0,0,19593,1485.2243148063085,112.28499974480681,10.207727249527892
montgomery,24031,2020-09-14,21281,794,40,114,0,0,1040133,2045.9883495668341,76.33639159607473,3.845662045142304
prince_georges,24033,2020-09-14,27760,790,23,77,0,0,906202,3063.3346648981133,87.17703116965092,2.538065464432875
queen_annes,24035,2020-09-14,612,25,1,5,0,0,49355,1239.995947725661,50.65342923715935,2.026137169486374
somerset,24039,2020-09-14,220,4,0,1,0,0,25737,854.8004817966353,15.541826941757003,0
st_marys,24037,2020-09-14,1197,57,0,4,0,0,111531,1073.2442101299189,51.106867149043765,0
talbot,24041,2020-09-14,512,5,0,2,0,0,37211,1375.9372228642067,13.43688694203327,0
washington,24043,2020-09-14,1506,35,0,13,0,0,149811,1005.2666359613112,23.36277042406766,0
wicomico,24045,2020-09-14,1778,48,0,8,0,0,102172,1740.2027952863798,46.97960302235446,0
worcester,24047,2020-09-14,948,25,1,8,0,0,51564,1838.4919711426578,48.48343805755954,1.9393375223023814
allegany,24001,2020-09-15,429,22,0,5,0,0,71977,596.0237298025758,30.56531947705517,0
anne_arundel,24003,2020-09-15,9302,229,11,111,0,0,567696,1638.553028381387,40.33849102336462,1.9376567740480821
baltimore,24005,2020-09-15,16905,590,23,108,1,0,827625,2042.591753511554,71.28832502643105,2.7790363993354474
baltimore_city,24510,2020-09-15,15236,456,18,0,1,0,614700,2478.6074507890025,74.1825280624695,2.9282576866764276
calvert,24009,2020-09-15,881,27,1,7,0,0,91082,967.2602709646252,29.64361783887047,1.0979117718100173
